NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1193164062.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1193359375,-28,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1193554687.5,-30,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1193750000,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1193945312.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1194140625,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1194335937.5,-27,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1194531250,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1194726562.5,-28,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1194921875,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1195117187.5,-27,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1195312500,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1195507812.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1195703125,-28,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1195898437.5,-27,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1196093750,-26,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1196289062.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1196484375,-27,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1196679687.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1196875000,-29,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1197070312.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1197265625,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1197460937.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1197656250,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1197851562.5,-27,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1198046875,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1198242187.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1198437500,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1198632812.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1198828125,-27,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1199023437.5,-27,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1199218750,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1199414062.5,-32,-38,-32,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1199609375,-34,-38,-34,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1199804687.5,-38,-38,-39,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1200000000,-42,-38,-43,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1200195312.5,-42,-38,-42,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1200390625,-43,-38,-43,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1200585937.5,-41,-38,-41,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1200781250,-38,-38,-38,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1200976562.5,-29,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1201171875,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1201367187.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1201562500,-29,-38,-30,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1201757812.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1201953125,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1202148437.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1202343750,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1202539062.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1202734375,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1202929687.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1203125000,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1203320312.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1203515625,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1203710937.5,-27,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1203906250,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1204101562.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1204296875,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1204492187.5,-27,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1204687500,-30,-38,-31,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1204882812.5,-27,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1205078125,-27,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1205273437.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1205468750,-27,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1205664062.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1205859375,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1206054687.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1206250000,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1206445312.5,-29,-38,-28,-39
